三清山 , /saːm˥.tsɛːŋ˥.saːn˥/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
二十三 , /jiː˨.aː˨.saːm˥/ , cantonese
二十八号 , /jiː˨.aː˨.baːt˧.hou˧˥/ , cantonese
云南 , /wɐn˨˩.laːm˨˩/ , cantonese
伴 , /buːn˨/ , cantonese
你 , /lei˩˧/ , cantonese
包住 , /baːŭ˥.dzyː˨/ , cantonese
包食 , /baːŭ˥.siːk˨/ , cantonese
十二 , /sɐp˨.jiː˨/ , cantonese
千四 , /tsiːn˥.sei˧/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
去 , /hœy˧/ , cantonese
去到 , /hœy˧.dou˧/ , cantonese
去唔去 , /hœy˧.m˨˩.hœy˧/ , cantonese
双黄 , /sœːŋ˥.wɔːŋ˨˩/ , cantonese
叫 , /ɡiʊ˧/ , cantonese
听到 , /tɛːŋ˥.dou˧˥/ , cantonese
听得 , /tɛːŋ˥.dɐk˥/ , cantonese
咋 , /dzaː˥/ , cantonese
咯 , /lɔː˥/ , cantonese
品牌 , /bɐn˧˥.paːĭ˨˩/ , cantonese
哦 , /ɔː˥/ , cantonese
唉 , /aːĭ˥/ , cantonese
唔 , /m˨˩/ , cantonese
啊 , /aː˥/ , cantonese
啦 , /laː˥/ , cantonese
喂 , /wɐi˧/ , cantonese
喔 , /wɔː˧/ , cantonese
嘛 , /maː˧/ , cantonese
四季如春 , /sei˧.ɡʷɐi˧.jyː˨˩.tsœːn˥/ , cantonese
四川 , /sei˧.tsyːn˥/ , cantonese
妄求 , /mɔːŋ˩˧.kɐu˨˩/ , cantonese
导游 , /dou˨.jɐu˨˩/ , cantonese
导游费 , /dou˨.jɐu˨˩.fɐi˧/ , cantonese
少少 , /siʊ˧˥.siʊ˧˥/ , cantonese
山西 , /saːn˥.sɐi˥/ , cantonese
工程 , /ɡuːŋ˥.tsiːŋ˨˩/ , cantonese
左 , /dzɔː˧˥/ , cantonese
年头 , /liːn˨˩.tɐu˨˩/ , cantonese
广之旅 , /ɡɔːŋ˧˥.dziː˥.lœy˩˧/ , cantonese
广先 , /ɡɔːŋ˧˥.siːn˥/ , cantonese
广州人 , /ɡɔːŋ˧˥.dzɐu˥.jɐn˨˩/ , cantonese
当地 , /dɔːŋ˥.dei˨/ , cantonese
想 , /sœːŋ˧˥/ , cantonese
我 , /ɔː˩˧/ , cantonese
扮嗮野 , /baːn˨.saːĭ˧.jɛː˩˧/ , cantonese
投诉 , /tɐu˨˩.sou˧/ , cantonese
推广团 , /tœy˥.ɡɔːŋ˧˥.tyːn˨˩/ , cantonese
断断续续 , /tyːn˩˧.tyːn˩˧.dzuːk˨.dzuːk˨/ , cantonese
旅行团 , /lœy˩˧.hɐŋ˨˩.tyːn˨˩/ , cantonese
时间 , /siː˨˩.ɡaːn˧/ , cantonese
有 , /jɐu˩˧/ , cantonese
机场 , /ɡei˥.tsœːŋ˨˩/ , cantonese
果啲 , /ɡɔː˧˥.diː˥/ , cantonese
民族 , /mɐn˨˩.dzuːk˨/ , cantonese
火车 , /fɔː˧˥.tsɛː˥/ , cantonese
玉龙雪山 , /jyːk˨.luːŋ˨˩.syːt˧.saːn˥/ , cantonese
畀 , /bei˧˥/ , cantonese
畅游 , /tsœːŋ˧.jɐu˨˩/ , cantonese
真系 , /dzɐn˥.hɐi˨/ , cantonese
细声 , /sɐi˧.sɛːŋ˥/ , cantonese
自己 , /dziː˨.ɡei˧˥/ , cantonese
蚊 , /mɐn˥/ , cantonese
要求 , /jiʊ˥.kɐu˨˩/ , cantonese
训觉 , /fɐn˧.ɡɔːk˧/ , cantonese
辛苦 , /sɐn˥.fuː˧˥/ , cantonese
都 , /dou˥/ , cantonese
野 , /jɛː˩˧/ , cantonese
银纸 , /ɐn˨˩.dziː˧˥/ , cantonese
门票 , /muːn˨˩.piʊ˧/ , cantonese
难听 , /laːn˨.tɛːŋ˥/ , cantonese
震到 , /dzɐn˧.dou˧/ , cantonese
青岛 , /tsɛːŋ˥.dou˧˥/ , cantonese
风光 , /fuːŋ˥.ɡɔːŋ˥/ , cantonese
飞机 , /fei˥.ɡei˥/ , cantonese
麻麻地 , /maː˨˩.maː˧˥.dei˩˧/ , cantonese
আহিছে , /a.hi.sɛ/ , assamese
কৈছো , /koi.sʊ/ , assamese
খবৰ , /kʰɔ.bɔr/ , assamese
খবৰতো , /kʰɔ.bɔ.rɔ.tʊ/ , assamese
গৈছো , /ɡoi.sʊ/ , assamese
ঘৰতগৈ , /ɡʰɔ.rɔ.tɔ.ɡoi/ , assamese
চাউলকেইটা , /sa.u.lɔ.kɛ.i.ta/ , assamese
ধুইছো , /dʰu.i.sʊ/ , assamese
নবনাও , /nɔ.bɔ.na.o/ , assamese
বজাৰত , /bɔ.za.rɔt/ , assamese
বনাব , /bɔ.nab/ , assamese
আসিতেছে , /a.ʃi.te.t̠ʃʰe/ , bengali
এতোটা , /æ.to.ʈa/ , bengali
কদ্দিনে , /kɔd.di.ne/ , bengali
চালাচ্ছে , /t̠ʃa.lat̠ʃ.t̠ʃʰe/ , bengali
পন , /pɔn/ , bengali
বেহায়া , /be.ha.e.a/ , bengali
ভ্যাঁ , /bʰæ̃/ , bengali
সবজি , /ʃob.d̠ʒi/ , bengali
আছে , /a.t̠ʃʰe/ , bengali
আছেন , /a.t̠ʃʰen/ , bengali
আরেকটা , /a.rek.ʈa/ , bengali
এ্যা , /æ/ , bengali
কন , /kɔn/ , bengali
করি , /ko.ri/ , bengali
করিস , /ko.riʃ/ , bengali
করেন , /kɔ.ren/ , bengali
কে , /ke/ , bengali
কোটে , /ko.ʈe/ , bengali
গেছে , /ɡæ.t̠ʃʰe/ , bengali
তাইতো , /ta.i.to/ , bengali
তারপরে , /tar.pɔ.re/ , bengali
দিবে , /di.be/ , bengali
দে , /de/ , bengali
না , /na/ , bengali
নানা , /na.na/ , bengali
বলবো , /bol.bo/ , bengali
বলেন , /bɔ.len/ , bengali
মনে , /mo.ne/ , bengali
শিখছে , /ʃikʰ.t̠ʃʰe/ , bengali
শুক্রবার , /ʃu.kro.bar/ , bengali
শুনছো , /ʃun.t̠ʃʰo/ , bengali
সাইকেল , /sa.i.kel/ , bengali
হাঁ , /hã/ , bengali
হ্যাঁ , /hæ̃/ , bengali
হ্যালো , /hæ.lo/ , bengali
انجنیر , /en.d̠ʒe.ˈnjaɾ/ , pashto
انجینیرنګ , /en.d̠ʒi.ne.ˈɾeŋɡ/ , pashto
باران , /bɑ.ˈɾɑn/ , pashto
بجلي‌مجلي , /bed̠ʒ.ˈliː med̠ʒ.ˈliː/ , pashto
بیمارېږي , /biː.mɑ.ˈɾe.ʒiː/ , pashto
دی , /ˈdaj/ , pashto
سړي , /sa.ˈɽiː/ , pashto
سکول‌مسکول , /ˈskuːl ma.ˈskuːl/ , pashto
شې , /ˈʃe/ , pashto
هغه , /ha.ˈɣə/ , pashto
هو , /ˈho/ , pashto
وایه , /ˈwɑ.ja/ , pashto
وعلیکم , /wɑ.ˈlaj.kum/ , pashto
وي , /ˈwiː/ , pashto
پرون , /pa.ˈɾuːn/ , pashto
پرېوته , /ˈpɾe.wa.ta/ , pashto
په , /ˈpə/ , pashto
ځې , /ˈdze/ , pashto
چې , /ˈt̠ʃe/ , pashto
کالج‌مالج , /kɑ.ˈləd̠ʒ mɑ.ˈləd̠ʒ/ , pashto
Avusturalya'dan , /a.wus.tu.raɫ.ja.ˈdan/ , turkish
Miray'ı , /mi.ra.ˈjɨ/ , turkish
alabiliyor , /a.ˈɫa.bi.li.joɽ/ , turkish
anketleri , /an.cet.le.ˈri/ , turkish
arayamayacaksın , /a.rɨ.ˈja.mɨj.d̠ʒak.sɨn/ , turkish
arayamazlar , /a.ra.ˈja.maz.ɫaɽ/ , turkish
arayamazsın , /a.ra.ja.ˈmaz.sɨn/ , turkish
bağlanıyorum , /baː.ɫa.ˈnɨ.jom/ , turkish
biliyorsan , /bi.ˈli.jo.san/ , turkish
hoşlanmadım , /hoʃ.ɫan.ma.ˈdɨm/ , turkish
kaçırma , /ka.ˈt̠ʃɨr.ma/ , turkish
konuşamam , /ko.nu.ˈʃa.mam/ , turkish
konuşamaz , /ko.nu.ʃa.ˈmaz/ , turkish
konuşamıyorsun , /ko.nu.ˈʃa.mɨ.jon/ , turkish
konuşuyormuş , /ko.nu.ˈʃu.jor.muʃ/ , turkish
milyonmuş , /mil.jon.ˈmuʃ/ , turkish
niçin , /ni.ˈt̠ʃin/ , turkish
nişanlanmış , /ni.ʃan.ɫan.ˈmɨʃ/ , turkish
olumsuz , /o.ɫum.ˈsuz/ , turkish
otobüstesin , /o.to.bys.te.ˈsin/ , turkish
sağlığına , /saː.ɫɨː.ˈna/ , turkish
serbest , /ser.ˈbest/ , turkish
uğraşamam , /uː.ra.ʃa.ˈmam/ , turkish
uğraştım , /uː.ˈraʃ.tɨm/ , turkish
uğraşıyorsun , /uː.ra.ˈʃɨ.jon/ , turkish
verebiliyor , /we.ˈre.bi.li.joɽ/ , turkish
şaşıyorum , /ʃa.ˈʃɨ.jom/ , turkish
Allah , /aɫ.ˈɫa/ , turkish
Avusturya'dan , /a.wus.ˈtur.ja.dan/ , turkish
ablam , /ab.ˈɫam/ , turkish
ablanla , /ab.ˈɫan.ɫa/ , turkish
alo , /a.ˈɫo/ , turkish
anladım , /an.ɫa.ˈdɨm/ , turkish
anlamadım , /an.ˈɫa.ma.dɨm/ , turkish
anlayacağın , /an.ɫa.ja.ˈd̠ʒaːn/ , turkish
anneme , /an.ne.ˈme/ , turkish
annene , /an.ne.ˈne/ , turkish
aramıyorum , /a.ˈra.mɨ.jom/ , turkish
arayabilir , /a.ra.ja.bi.ˈliɽ/ , turkish
bakalım , /ba.ka.ˈɫɨm/ , turkish
bilmiyorum , /ˈbil.mi.jom/ , turkish
böyle , /ˈbøj.le/ , turkish
daha , /da.ˈa/ , turkish
dedin , /ˈde.din/ , turkish
değilsin , /deː.jil.ˈsin/ , turkish
değişik , /deː.ji.ˈʃic/ , turkish
diyecektim , /di.ji.d̠ʒec.ˈtim/ , turkish
düşünüyorsun , /dy.ʃy.ˈny.jon/ , turkish
eğer , /e.ˈjeɽ/ , turkish
görünüyor , /ɟø.ry.ˈny.joɽ/ , turkish
hasta , /has.ˈta/ , turkish
hayatında , /ha.jaː.tɨn.ˈda/ , turkish
hayırdır , /ha.ˈjɨr.dɨɽ/ , turkish
hı , /ˈhɨ/ , turkish
ineceksin , /i.ni.d̠ʒec.ˈsin/ , turkish
istersen , /is.ˈter.sen/ , turkish
istiyorsan , /is.ˈti.jo.san/ , turkish
işleri , /iʃ.le.ˈri/ , turkish
kadarıyla , /ka.da.ˈrɨj.ɫa/ , turkish
kanka , /kan.ˈca/ , turkish
kapatıyor , /ka.pa.ˈtɨ.joɽ/ , turkish
konuşayım , /ko.nu.ˈʃa.jɨm/ , turkish
konuşmamız , /ko.nuʃ.ma.ˈmɨz/ , turkish
lazımmış , /la.ˈzɨm.mɨʃ/ , turkish
müsaitse , /my.sa.it.ˈse/ , turkish
neyse , /nej.ˈse/ , turkish
numaradan , /nu.ma.ra.ˈdan/ , turkish
olman , /oɫ.ˈman/ , turkish
otomatikman , /o.to.ma.tic.ˈman/ , turkish
telefon , /te.le.ˈfon/ , turkish
yani , /jaː.ˈni/ , turkish
yapabilirsin , /ja.pa.bi.ˈlir.sin/ , turkish
yapıyorsun , /ja.ˈpɨ.jon/ , turkish
yaramaz , /ja.ra.ˈmaz/ , turkish
yarın , /ˈja.rɨn/ , turkish
yoksa , /ˈjok.sa/ , turkish
yurt , /ˈjurt/ , turkish
çekiyor , /t̠ʃe.ˈci.joɽ/ , turkish
çekmiyor , /ˈt̠ʃec.mi.joɽ/ , turkish
öyleymiş , /øj.ˈlej.miʃ/ , turkish
'kaw , /ˈkaʊ/ , tagalog
April , /ˈʔei.prɪl/ , tagalog
Dex , /ˈdɛks/ , tagalog
Facebook , /ˈpeis.buk/ , tagalog
Jasper , /ˈd̠ʒæs.pər/ , tagalog
Jester , /ˈd̠ʒɛs.tər/ , tagalog
March , /ˈmɑrt̠ʃ/ , tagalog
advises , /ʔɐd.ˈbaɪ.ses/ , tagalog
alangan , /ʔɐ.lɐ.ˈŋan/ , tagalog
ano , /ʔɐ.ˈnu/ , tagalog
ano-ano , /ʔɐ.ˌnu.ʔɐ.ˈno/ , tagalog
atin , /ˈʔa.ten/ , tagalog
ay , /ˈʔɐi/ , tagalog
ayoko , /ʔɐ.ˈjo.ku/ , tagalog
baboy , /ˈba.boɪ/ , tagalog
barkada , /bɐr.ˈka.da/ , tagalog
bata , /ˈba.taʔ/ , tagalog
bihira , /bi.ˈhi.raʔ/ , tagalog
birthday , /ˈbert.dei/ , tagalog
classmate , /ˈklæs.meit/ , tagalog
daw , /ˈdaʊ/ , tagalog
dito , /ˈdi.tu/ , tagalog
gi-accept , /ɡi.ʔɐ.ˈsep/ , tagalog
giadto , /ɡi.ʔɐd.ˈtoʔ/ , tagalog
graduate , /ˈɡra.d̠ʒu.weit/ , tagalog
ha , /ˈʔa/ , tagalog
hek-hek , /ˈhek.hek/ , tagalog
hello , /hɛ.ˈlou/ , tagalog
hindi , /ʔin.ˈdiʔ/ , tagalog
ikaw , /ʔi.ˈkaʊ/ , tagalog
joke , /ˈd̠ʒok/ , tagalog
ka-graduate , /kɐ.ˈɡra.d̠ʒu.weit/ , tagalog
kagabi , /kɐ.ɡɐ.ˈbe/ , tagalog
kay , /ˈke/ , tagalog
klase , /ˈkla.se/ , tagalog
kulang , /ˈku.laŋ/ , tagalog
kumusta , /ku.mus.ˈta/ , tagalog
lang , /ˈla.ʔaŋ/ , tagalog
loko-loko , /lu.ˌku.lu.ˈko/ , tagalog
lumabas , /lu.mɐ.ˈbas/ , tagalog
marinig , /mɐ.ri.ˈneɡ/ , tagalog
matakot , /mɐ.ˈta.kot/ , tagalog
matanda , /mɐ.tɐn.ˈdaʔ/ , tagalog
maybe , /ˈmei.bi/ , tagalog
mga , /mɐ.ˈŋaʔ/ , tagalog
mhm , /ʔəm.ˌhəm/ , tagalog
minsan , /ˈmin.san/ , tagalog
nabasa , /nɐ.bɐ.ˈsaʔ/ , tagalog
nag-change , /nɐɡ.ˈt̠ʃeind̠ʒ/ , tagalog
nag-status , /nɐɡ.ʔis.ˈta.tus/ , tagalog
naghihintay , /nɐɡ.ˌhi.hin.ˈtaɪ/ , tagalog
naka-text , /nɐ.kɐ.ˈtekst/ , tagalog
oo , /ˈʔo/ , tagalog
oras , /ˈʔo.ras/ , tagalog
pa , /ˈpa/ , tagalog
pangit , /ˈpa.ŋet/ , tagalog
picture , /ˈpɪ.t̠ʃər/ , tagalog
pinakita , /pi.nɐ.ˈki.ta/ , tagalog
profile , /ˈpro.paɪl/ , tagalog
si , /ˈsi/ , tagalog
siguro , /si.ˈɡu.ro/ , tagalog
taga-National , /tɐ.ɡɐ.ˈna.ʃo.nal/ , tagalog
taga-Tubaan , /tɐ.ɡɐ.tu.bɐ.ˈʔan/ , tagalog
tinitingnan , /ti.ˌni.tiŋ.ˈnan/ , tagalog
treatment , /ˈtrit.mənt/ , tagalog
wala , /ʔɐ.ˈlaʔ/ , tagalog
wow , /ˈwaʊ/ , tagalog
ஃபிரைட் , /fi.ɾaiʈ/ , tamil
ஃபெவிகுவிக்க , /fe.ʋi.ku.ʋik.ka/ , tamil
ஃபோனுனு , /foː.nu.nu/ , tamil
அச்சச்சோ , /at̠ʃ.t̠ʃat̠ʃ.t̠ʃoː/ , tamil
அனாற்கலில , /a.naːɾ.ka.li.la/ , tamil
அப்டிப்பட்டவரா , /ap.ʈip.paʈ.ʈa.ʋa.ɾaː/ , tamil
அப்பறன்டி , /ap.pa.ɾan.ʈi/ , tamil
ஆத்துக்காருக்கு , /aːt.tuk.kaː.ɾuk.ku/ , tamil
ஊரான்முட்டு , /uː.ɾaːn.muʈ.ʈu/ , tamil
எனக்காடி , /e.nak.kaː.ʈi/ , tamil
எம்பேச்சலாம் , /em.peːt̠ʃ.t̠ʃa.laːm/ , tamil
ஒட்றதுல்ல , /oʈ.ɾa.tul.la/ , tamil
ஒத்துப்பியா , /ot.tup.pi.jaː/ , tamil
காரக்கொழம்பும் , /kaː.ɾak.ko.ɭam.pum/ , tamil
கெடயாதுடி , /ke.ʈa.jaː.tu.ʈi/ , tamil
கெத்தாடி , /ket.taː.ʈi/ , tamil
கேக்கறேன்டி , /keːk.ka.ɾeːn.ʈi/ , tamil
சாப்டுப்பாரு , /t̠ʃaːp.ʈup.paː.ɾu/ , tamil
சாப்டேன்டி , /t̠ʃaːp.ʈeːn.ʈi/ , tamil
சாம்பாரும் , /t̠ʃaːm.paː.ɾum/ , tamil
சொல்ட்டேனடி , /t̠ʃolʈ.ʈeː.na.ʈi/ , tamil
சொல்றேன்டி , /t̠ʃol.ɾeːn.ʈi/ , tamil
சொல்லணுமா , /t̠ʃol.la.ɳu.maː/ , tamil
சௌரியமா , /t̠ʃau.ɾi.ja.maː/ , tamil
ஜாக்கிரயா , /d̠ʒaːk.ki.ɾa.jaː/ , tamil
தப்பாயிடும் , /tap.paː.ji.ʈum/ , tamil
திட்டிட்டேன்டி , /tiʈ.ʈiʈ.ʈeːn.ʈi/ , tamil
தெரியுதாடி , /te.ɾi.ju.taː.ʈi/ , tamil
தொடப்பக்கட்டலயே , /to.ʈap.pak.kaʈ.ʈa.la.jeː/ , tamil
தொட்டுக்குறதுக்கு , /toʈ.ʈuk.ku.ɾa.tuk.ku/ , tamil
பண்ட்டியாடி , /paɳʈ.ʈi.jaː.ʈi/ , tamil
பத்துரூபானு , /pat.tu.ɾuː.paː.nu/ , tamil
பரவால்லடி , /pa.ɾa.ʋaːl.la.ʈi/ , tamil
பாத்தியாடி , /paːt.ti.jaː.ʈi/ , tamil
பாரீஸ்ல , /paː.ɾiːs.la/ , tamil
பார்றி , /paːɾ.ɾi/ , tamil
புரியலடி , /pu.ɾi.ja.la.ʈi/ , tamil
பேசிகிட்டுருக்க , /peː.t̠ʃi.kiʈ.ʈu.ɾuk.ka/ , tamil
பேசுறதுன்னே , /peː.t̠ʃu.ɾa.tun.neː/ , tamil
போய்ட்ருக்கேனா , /poːjʈ.ɾuk.keː.naː/ , tamil
மதியானாமா , /ma.ti.jaː.naː.maː/ , tamil
மறக்கிறது , /ma.ɾak.ki.ɾa.tu/ , tamil
மாட்டாங்கடி , /maːʈ.ʈaːŋ.ka.ʈi/ , tamil
மாமனார , /maː.ma.naː.ɾa/ , tamil
மாறியாடி , /maː.ɾi.jaː.ʈi/ , tamil
மூதேவி , /muː.teː.ʋi/ , tamil
யாருதுனாவது , /jaː.ɾu.tu.naː.ʋa.tu/ , tamil
ராஸ்கல் , /ɾaːs.kal/ , tamil
லிப்ஸ்டிக் , /lips.ʈik/ , tamil
வரமாட்டேன்ட்டாரு , /ʋa.ɾa.maːʈ.ʈeːnʈ.ʈaː.ɾu/ , tamil
வாங்காதடினு , /ʋaːŋ.kaː.ta.ʈi.nu/ , tamil
வெத்துவேட்டா , /ʋet.tu.ʋeːʈ.ʈaː/ , tamil
வெளாயாடிகிட்டு , /ʋe.ɭaː.jaː.ʈi.kiʈ.ʈu/ , tamil
வேணும்டி , /ʋeː.ɳum.ʈi/ , tamil
ஃபோனா , /foː.naː/ , tamil
ஃபோன் , /foːn/ , tamil
அப்டியா , /ap.ʈi.jaː/ , tamil
அப்டிலாம் , /ap.ʈi.laːm/ , tamil
ஆமா , /aː.maː/ , tamil
ஆமான்டி , /aː.maːn.ʈi/ , tamil
ஆஹ் , /aːh/ , tamil
இதெல்லாம் , /i.tel.laːm/ , tamil
இருக்க , /i.ɾuk.ka/ , tamil
இருக்கலாம் , /i.ɾuk.ka.laːm/ , tamil
இருக்கா , /i.ɾuk.kaː/ , tamil
இருக்குன்னு , /i.ɾuk.kun.nu/ , tamil
இல்லப்பா , /il.lap.paː/ , tamil
இல்லையா , /il.lai.jaː/ , tamil
எனக்கு , /e.nak.ku/ , tamil
என்னது , /en.na.tu/ , tamil
எல்லாமே , /el.laː.meː/ , tamil
ஏன்டி , /eːn.ʈi/ , tamil
ஐய்யய்யோ , /aij.jai.joː/ , tamil
கவலைப்படாத , /ka.ʋa.laip.pa.ʈaː.ta/ , tamil
காட்ல , /kaːʈ.la/ , tamil
காரக்கொழம்பு , /kaː.ɾak.ko.ɭam.pu/ , tamil
கேக்குதா , /keːk.ku.taː/ , tamil
கேக்குற , /keːk.ku.ɾa/ , tamil
சரி , /t̠ʃa.ɾi/ , tamil
சாப்ட , /t̠ʃaːp.ʈa/ , tamil
சாப்டா , /saːp.ʈaː/ , tamil
சாப்டியா , /saːp.ʈi.jaː/ , tamil
சாப்டுட்டு , /t̠ʃaːp.ʈuʈ.ʈu/ , tamil
சாப்டுறதுக்கு , /t̠ʃaːp.ʈu.ɾa.tuk.ku/ , tamil
சாப்டேன் , /saːp.ʈeːn/ , tamil
சொல்ற , /t̠ʃol.ɾa/ , tamil
சொல்றதுக்கு , /t̠ʃol.ɾa.tuk.ku/ , tamil
சொல்லிட்டேன் , /t̠ʃol.liʈ.ʈeːn/ , tamil
சொல்லிருக்கேன் , /t̠ʃol.li.ɾuk.keːn/ , tamil
தாண்டி , /taːɳ.ʈi/ , tamil
தான் , /taːn/ , tamil
தான்டி , /taːn.ʈi/ , tamil
தி_நகர்ல , /ti na.kaɾ.la/ , tamil
தெரிமா , /te.ɾi.maː/ , tamil
தெரியுமே , /te.ɾi.ju.meː/ , tamil
நீங்களும் , /niːŋ.ka.ɭum/ , tamil
நெனச்சேன் , /ne.nat̠ʃ.t̠ʃeːn/ , tamil
பண்ணிருக்காங்க , /paɳ.ɳi.ɾuk.kaːŋ.ka/ , tamil
பரவால்ல , /pa.ɾa.ʋaːl.la/ , tamil
புரியல , /pu.ɾi.ja.la/ , tamil
பேசாத , /peː.t̠ʃaː.ta/ , tamil
பேசுறேன் , /peː.t̠ʃu.ɾeːn/ , tamil
போயிட்டிருக்கேன் , /poː.jiʈ.ʈi.ɾuk.keːn/ , tamil
போற , /poː.ɾa/ , tamil
ரொம்ப , /ɾom.pa/ , tamil
லூஸ் , /luːs/ , tamil
வந்துட்டாங்க , /ʋan.tuʈ.ʈaːŋ.ka/ , tamil
வந்துட்டேன் , /ʋan.tuʈ.ʈeːn/ , tamil
வேணாம்டி , /ʋeː.ɳaːm.ʈi/ , tamil
வேண்டியதான , /ʋeːɳ.ʈi.ja.taː.na/ , tamil
Murder , /ˈmɜ.da/ , zulu
Njekshini , /nd̠ʒeɠ.ˈʃi.ni/ , zulu
abaseGoli , /a.ɓa.sɜ.ˈɡo.li/ , zulu
akabambe , /a.ɠa.ˈɓa.mbe/ , zulu
akuzamele , /a.ɠu.za.ˈmɜ.le/ , zulu
amaSuzu , /a.ma.ˈsu.zu/ , zulu
amakati , /a.ma.ˈɠa.tʼi/ , zulu
angeke , /a.ˈŋɡɜ.ɠe/ , zulu
angikhulumisa , /a.ŋɡi.kʰu.lu.ˈmi.sa/ , zulu
angimazi , /a.ŋɡi.ˈma.zi/ , zulu
anginamoya , /a.ŋɡi.na.ˈmɔ.ja/ , zulu
angisamufuni , /a.ŋɡi.sa.mu.ˈfu.ni/ , zulu
angisazi , /a.ŋɡi.ˈsa.zi/ , zulu
angsimugcwali , /a.ŋɡi.si.mu.ˈɡǀʱwa.li/ , zulu
ashintshe , /a.ˈʃi.nt̠ʃʼe/ , zulu
asikhulume , /a.si.kʰu.ˈlu.me/ , zulu
asixoxe , /a.si.ˈkǁɔ.kǁe/ , zulu
awazi , /a.ˈwa.zi/ , zulu
awusheli , /a.wu.ˈʃe.li/ , zulu
